Customer Key,Product Key,BU Key,Scenario Key,Revenue,Material Costs,Labor Costs Variable,Taxes,Rev for Exp Travel,Travel Expenses,Cost Third Party,Subscription Revenue,YearPeriod
10000,40,10,1,35174.088,0,0,0,0,0,22660,0,201410
10000,40,10,1,-35174.088,0,0,0,0,0,-22660,0,201410
10000,40,10,1,35174.088,0,0,0,0,0,22660,0,201410
10000,40,10,1,153174.024,0,0,0,0,0,870,0,201410
10000,40,10,1,-153174.024,0,0,0,0,0,-870,0,201410
10000,40,10,1,153174.024,0,0,0,0,0,870,0,201410
10000,40,10,1,-153174.024,0,0,0,0,0,-870,0,201410
10000,40,10,1,153174.024,0,0,0,0,0,870,0,201410
10000,40,10,1,-153174.024,0,0,0,0,0,-870,0,201410
10000,40,10,1,153174.024,0,0,0,0,0,870,0,201410
10000,40,10,1,26701.368,0,0,0,0,0,18960,0,201411
10000,40,10,1,-26701.368,0,0,0,0,0,-18960,0,201411
10000,40,10,1,26701.368,0,0,0,0,0,18960,0,201411
10000,40,10,1,-26701.368,0,0,0,0,0,-18960,0,201411
10000,40,10,1,26701.368,0,0,0,0,0,18960,0,201411
10000,40,10,1,-26701.368,0,0,0,0,0,-18960,0,201411
10000,40,10,1,26701.368,0,0,0,0,0,18960,0,201411
10000,40,10,1,16008,0,0,0,0,0,10500,0,201411
10000,40,10,1,-16008,0,0,0,0,0,-10500,0,201411
10000,40,10,1,16008,0,0,0,0,0,10500,0,201411
10000,40,10,1,-16008,0,0,0,0,0,-10500,0,201411
10000,40,10,1,16008,0,0,0,0,0,10500,0,201411
10000,40,10,1,-16008,0,0,0,0,0,-10500,0,201411
10000,40,10,1,16008,0,0,0,0,0,10500,0,201411
10000,40,10,1,28344.168,0,0,0,0,0,18260,0,201411
10000,40,10,1,-28344.168,0,0,0,0,0,-18260,0,201411
10000,40,10,1,28344.168,0,0,0,0,0,18260,0,201411
10000,40,10,1,-28344.168,0,0,0,0,0,-18260,0,201411
10000,40,10,1,28344.168,0,0,0,0,0,18260,0,201411
10000,40,10,1,-28344.168,0,0,0,0,0,-18260,0,201411
10000,40,10,1,28344.168,0,0,0,0,0,18260,0,201411
10000,40,10,1,0,0,0,0,0,0,-63510,0,201411
10000,40,10,1,0,0,0,0,0,0,63510,0,201411
10000,40,10,1,0,0,0,0,0,0,-870,0,201411
10000,40,10,1,0,0,0,0,0,0,870,0,201411
10000,40,10,1,0,0,0,0,0,0,-870,0,201411
10000,40,10,1,0,0,0,0,0,0,-150000,0,201411
10000,40,10,1,0,0,0,0,0,0,150000,0,201411
10000,40,10,1,0,0,0,0,0,0,-76800,0,201411
10000,40,10,1,0,0,0,0,0,0,76800,0,201411
10000,40,10,1,0,0,0,0,0,0,-50400,0,201411
10000,40,10,1,0,0,0,0,0,0,-40460,0,201411
10000,40,10,1,0,0,0,0,0,0,40460,0,201411
10000,40,10,2,0,0,0,0,0,0,18240,0,201308
10000,40,10,2,0,0,0,0,0,0,17850,0,201308
10000,40,10,2,0,0,0,0,0,0,14067.5,0,201308
10000,40,10,2,0,0,0,0,0,0,20350,0,201308
10000,40,10,2,32772.768,0,0,0,0,0,18480,0,201309
10000,40,10,2,41009.696,0,0,0,0,0,24960,0,201309
10000,40,10,2,19056.8,0,0,0,0,0,10500,0,201309
10000,40,10,2,44108.722,0,0,0,0,0,23870,0,201309
10000,40,10,2,33748.148,0,0,0,0,0,19030,0,201310
10000,40,10,2,41798.344,0,0,0,0,0,25440,0,201310
10000,40,10,2,31904.292,0,0,0,0,0,14790,0,201310
10000,40,10,2,43092.392,0,0,0,0,0,23320,0,201310
10000,40,10,2,27505.716,0,0,0,0,0,15510,0,201311
10000,40,10,2,30490.88,0,0,0,0,0,16800,0,201311
10000,40,10,2,27687.058,0,0,0,0,0,12835,0,201311
10000,40,10,2,40449.934,0,0,0,0,0,21890,0,201311
10000,40,10,2,21848.512,0,0,0,0,0,12320,0,201312
10000,40,10,2,-21848.512,0,0,0,0,0,-12320,0,201312
10000,40,10,2,21848.512,0,0,0,0,0,12320,0,201312
10000,40,10,2,42981.316,0,0,0,0,0,26160,0,201312
10000,40,10,2,-42981.316,0,0,0,0,0,-26160,0,201312
10000,40,10,2,34302.24,0,0,0,0,0,18900,0,201312
10000,40,10,2,-34302.24,0,0,0,0,0,-18900,0,201312
10000,40,10,2,34302.24,0,0,0,0,0,18900,0,201312
10000,40,10,2,25670.12,0,0,0,0,0,11900,0,201312
10000,40,10,2,-25670.12,0,0,0,0,0,-11900,0,201312
10000,40,10,2,25670.12,0,0,0,0,0,11900,0,201312
10000,40,10,2,39840.136,0,0,0,0,0,21560,0,201312
10000,40,10,2,-39840.136,0,0,0,0,0,-21560,0,201312
10000,40,10,2,39840.136,0,0,0,0,0,21560,0,201312
10000,40,10,2,0,0,0,0,0,0,13640,0,201308
10000,40,10,2,34363.84,0,0,0,0,0,17480,0,201312
10000,40,10,2,-34363.84,0,0,0,0,0,-17480,0,201312
10000,40,10,2,34363.84,0,0,0,0,0,17480,0,201312
10000,40,10,2,-29651.552,0,0,0,0,0,-16720,0,201401
10000,40,10,2,29651.552,0,0,0,0,0,16720,0,201401
10000,40,10,2,33123.216,0,0,0,0,0,20160,0,201401
10000,40,10,2,-33123.216,0,0,0,0,0,-20160,0,201401
10000,40,10,2,33123.216,0,0,0,0,0,20160,0,201401
10000,40,10,2,33539.968,0,0,0,0,0,18480,0,201401
10000,40,10,2,-33539.968,0,0,0,0,0,-18480,0,201401
10000,40,10,2,33539.968,0,0,0,0,0,18480,0,201401
10000,40,10,2,-54272.022,0,0,0,0,0,-29370,0,201401
10000,40,10,2,54272.022,0,0,0,0,0,29370,0,201401
10000,40,10,2,26333.16,0,0,0,0,0,13395,0,201401
10000,40,10,2,-26333.16,0,0,0,0,0,-13395,0,201401
10000,40,10,2,26333.16,0,0,0,0,0,13395,0,201401
10000,40,10,2,-28707.84,0,0,0,0,0,-13600,0,201402
10000,40,10,2,28707.84,0,0,0,0,0,13600,0,201402
10000,40,10,2,38645.964,0,0,0,0,0,21340,0,201402
10000,40,10,2,-38645.964,0,0,0,0,0,-21340,0,201402
10000,40,10,2,38645.964,0,0,0,0,0,21340,0,201402
10000,40,10,2,32683,0,0,0,0,0,16225,0,201402
10000,40,10,2,-32683,0,0,0,0,0,-16225,0,201402
10000,40,10,2,32683,0,0,0,0,0,16225,0,201402
10000,40,10,2,47147.52,0,0,0,0,0,22400,0,201402
10000,40,10,2,-47147.52,0,0,0,0,0,-22400,0,201402
10000,40,10,2,47147.52,0,0,0,0,0,22400,0,201402
10000,40,10,2,29066.324,0,0,0,0,0,12665,0,201402
10000,40,10,2,-59108.028,0,0,0,0,0,20240,0,201403
10000,40,10,2,59108.028,0,0,0,0,0,-20240,0,201403
10000,40,10,2,-59108.028,0,0,0,0,0,20240,0,201403
10000,40,10,2,37066.456,0,0,0,0,0,22560,0,201403
10000,40,10,2,-37066.456,0,0,0,0,0,-22560,0,201403
10000,40,10,2,37066.456,0,0,0,0,0,22560,0,201403
10000,40,10,2,47211.822,0,0,0,0,0,26070,0,201403
10000,40,10,2,-47211.822,0,0,0,0,0,-26070,0,201403
10000,40,10,2,47211.822,0,0,0,0,0,26070,0,201403
10000,40,10,2,29456.476,0,0,0,0,0,16610,0,201402
10000,40,10,2,-29456.476,0,0,0,0,0,-16610,0,201402
10000,40,10,2,29456.476,0,0,0,0,0,16610,0,201402
10000,40,10,2,35110.88,0,0,0,0,0,19740,0,201402
10000,40,10,2,-35110.88,0,0,0,0,0,-19740,0,201402
10000,40,10,2,35110.88,0,0,0,0,0,19740,0,201402
10000,40,10,2,19117.448,0,0,0,0,0,10780,0,201404
10000,40,10,2,-19117.448,0,0,0,0,0,-10780,0,201404
10000,40,10,2,19117.448,0,0,0,0,0,10780,0,201404
10000,40,10,2,53430.902,0,0,0,0,0,32520,0,201404
10000,40,10,2,-53430.902,0,0,0,0,0,-32520,0,201404
10000,40,10,2,53430.902,0,0,0,0,0,32520,0,201404
10000,40,10,2,31040.352,0,0,0,0,0,14705,0,201404
10000,40,10,2,-31040.352,0,0,0,0,0,-14705,0,201404
10000,40,10,2,31040.352,0,0,0,0,0,14705,0,201404
10000,40,10,2,49203.882,0,0,0,0,0,27170,0,201404
10000,40,10,2,-49203.882,0,0,0,0,0,-27170,0,201404
10000,40,10,2,49203.882,0,0,0,0,0,27170,0,201404
10000,40,10,2,31212.16,0,0,0,0,0,17600,0,201405
10000,40,10,2,-31212.16,0,0,0,0,0,-17600,0,201405
10000,40,10,2,31212.16,0,0,0,0,0,17600,0,201405
10000,40,10,2,34700.512,0,0,0,0,0,21120,0,201405
10000,40,10,2,-34700.512,0,0,0,0,0,-21120,0,201405
10000,40,10,2,34700.512,0,0,0,0,0,21120,0,201405
10000,40,10,2,28707.84,0,0,0,0,0,13600,0,201405
10000,40,10,2,-28707.84,0,0,0,0,0,-13600,0,201405
10000,40,10,2,28707.84,0,0,0,0,0,13600,0,201405
10000,40,10,2,36653.904,0,0,0,0,0,20240,0,201405
10000,40,10,2,-36653.904,0,0,0,0,0,-20240,0,201405
10000,40,10,2,36653.904,0,0,0,0,0,20240,0,201405
10000,40,10,2,63649.152,0,0,0,0,0,30240,0,201403
10000,40,10,2,-63649.152,0,0,0,0,0,-30240,0,201403
10000,40,10,2,63649.152,0,0,0,0,0,30240,0,201403
10000,40,10,2,34528.452,0,0,0,0,0,17700,0,201403
10000,40,10,2,-34528.452,0,0,0,0,0,-17700,0,201403
10000,40,10,2,34528.452,0,0,0,0,0,17700,0,201403
10000,40,10,2,42432.768,0,0,0,0,0,20160,0,201405
10000,40,10,2,-42432.768,0,0,0,0,0,-20160,0,201405
10000,40,10,2,42432.768,0,0,0,0,0,20160,0,201405
10000,40,10,2,35094.836,0,0,0,0,0,21360,0,201406
10000,40,10,2,-35094.836,0,0,0,0,0,-21360,0,201406
10000,40,10,2,35094.836,0,0,0,0,0,21360,0,201406
10000,40,10,2,33616.8,0,0,0,0,0,18900,0,201406
10000,40,10,2,-33616.8,0,0,0,0,0,-18900,0,201406
10000,40,10,2,33616.8,0,0,0,0,0,18900,0,201406
10000,40,10,2,30502.08,0,0,0,0,0,14450,0,201406
10000,40,10,2,-30502.08,0,0,0,0,0,-14450,0,201406
10000,40,10,2,30502.08,0,0,0,0,0,14450,0,201406
10000,40,10,2,40438.818,0,0,0,0,0,22330,0,201406
10000,40,10,2,-40438.818,0,0,0,0,0,-22330,0,201406
10000,40,10,2,40438.818,0,0,0,0,0,22330,0,201406
10000,40,10,2,47147.52,0,0,0,0,0,22400,0,201404
10000,40,10,2,-47147.52,0,0,0,0,0,-22400,0,201404
10000,40,10,2,47147.52,0,0,0,0,0,22400,0,201404
10000,40,10,2,6242.432,0,0,0,0,0,2720,0,201404
10000,40,10,2,-6242.432,0,0,0,0,0,-2720,0,201404
10000,40,10,2,6242.432,0,0,0,0,0,2720,0,201404
10000,40,10,2,21848.512,0,0,0,0,0,94270,0,201407
10000,40,10,2,-21848.512,0,0,0,0,0,-94270,0,201407
10000,40,10,2,25931.136,0,0,0,0,0,12760,0,201407
10000,40,10,2,-25931.136,0,0,0,0,0,-12760,0,201407
10000,40,10,2,25931.136,0,0,0,0,0,12760,0,201407
10000,40,10,2,35308.756,0,0,0,0,0,15385,0,201407
10000,40,10,2,-35308.756,0,0,0,0,0,-15385,0,201407
10000,40,10,2,37718.016,0,0,0,0,0,17920,0,201406
10000,40,10,2,-37718.016,0,0,0,0,0,-17920,0,201406
10000,40,10,2,37718.016,0,0,0,0,0,17920,0,201406
10000,40,10,2,22731.632,0,0,0,0,0,12760,0,201407
10000,40,10,2,-22731.632,0,0,0,0,0,-12760,0,201407
10000,40,10,2,22731.632,0,0,0,0,0,12760,0,201407
10000,40,10,2,33123.216,0,0,0,0,0,20160,0,201407
10000,40,10,2,-33123.216,0,0,0,0,0,-20160,0,201407
10000,40,10,2,33123.216,0,0,0,0,0,20160,0,201407
10000,40,10,2,31749.2,0,0,0,0,0,17850,0,201407
10000,40,10,2,-31749.2,0,0,0,0,0,-17850,0,201407
10000,40,10,2,31749.2,0,0,0,0,0,17850,0,201407
10000,40,10,2,22786.848,0,0,0,0,0,10795,0,201407
10000,40,10,2,-22786.848,0,0,0,0,0,-10795,0,201407
10000,40,10,2,226345.518,0,0,0,0,0,106675,0,201407
10000,40,10,2,-226345.518,0,0,0,0,0,-106675,0,201407
10000,40,10,2,22786.848,0,0,0,0,0,10795,0,201407
10000,40,10,2,36454.698,0,0,0,0,0,20130,0,201407
10000,40,10,2,-36454.698,0,0,0,0,0,-20130,0,201407
10000,40,10,2,36454.698,0,0,0,0,0,20130,0,201407
10000,40,10,2,49504.896,0,0,0,0,0,24360,0,201408
10000,40,10,2,-49504.896,0,0,0,0,0,-24360,0,201408
10000,40,10,2,49504.896,0,0,0,0,0,24360,0,201408
10000,40,10,2,45463.264,0,0,0,0,0,25520,0,201408
10000,40,10,2,-45463.264,0,0,0,0,0,-25520,0,201408
10000,40,10,2,45463.264,0,0,0,0,0,-12760,0,201408
10000,40,10,2,49504.896,0,0,0,0,0,24360,0,201409
10000,40,10,2,-49504.896,0,0,0,0,0,-24360,0,201409
10000,40,10,2,35686.322,0,0,0,0,0,21720,0,201408
10000,40,10,2,-35686.322,0,0,0,0,0,-21720,0,201408
10000,40,10,2,35686.322,0,0,0,0,0,21720,0,201408
10000,40,10,2,31578.624,0,0,0,0,0,14960,0,201408
10000,40,10,2,-31578.624,0,0,0,0,0,-14960,0,201408
10000,40,10,2,31578.624,0,0,0,0,0,14960,0,201408
10000,40,10,2,22709.484,0,0,0,0,0,12540,0,201408
10000,40,10,2,73935.75,0,0,0,0,0,45000,0,201410
10000,40,10,2,-73935.75,0,0,0,0,0,-45000,0,201410
10000,40,10,2,73935.75,0,0,0,0,0,45000,0,201410
10000,40,10,2,-73935.75,0,0,0,0,0,-45000,0,201410
10000,40,10,2,73935.75,0,0,0,0,0,45000,0,201410
10000,40,10,2,-73935.75,0,0,0,0,0,-45000,0,201410
10000,40,10,2,73935.75,0,0,0,0,0,45000,0,201410
10000,40,10,2,29881.6,0,0,0,0,0,16800,0,201410
10000,40,10,2,-29881.6,0,0,0,0,0,-16800,0,201410
10000,40,10,2,29881.6,0,0,0,0,0,16800,0,201410
10000,40,10,2,-29881.6,0,0,0,0,0,-16800,0,201410
10000,40,10,2,29881.6,0,0,0,0,0,16800,0,201410
10000,40,10,2,-29881.6,0,0,0,0,0,-16800,0,201410
10000,40,10,2,29881.6,0,0,0,0,0,16800,0,201410
10000,40,10,2,21172.032,0,0,0,0,0,10030,0,201410
10000,40,10,2,-21172.032,0,0,0,0,0,-10030,0,201410
10000,40,10,2,21172.032,0,0,0,0,0,10030,0,201410
10000,40,10,2,-21172.032,0,0,0,0,0,-10030,0,201410
10000,40,10,2,21172.032,0,0,0,0,0,10030,0,201410
10000,40,10,2,-21172.032,0,0,0,0,0,-10030,0,201410
10000,40,10,2,23265.116,0,0,0,0,0,14160,0,201409
10000,40,10,2,-23265.116,0,0,0,0,0,-14160,0,201409
10000,40,10,2,58951.438,0,0,0,0,0,35880,0,201409
10000,40,10,2,-58951.438,0,0,0,0,0,-35880,0,201409
10000,40,10,2,23265.116,0,0,0,0,0,14160,0,201409
10000,40,10,2,33616.8,0,0,0,0,0,18900,0,201409
10000,40,10,2,-33616.8,0,0,0,0,0,-18900,0,201409
10000,40,10,2,67233.6,0,0,0,0,0,37800,0,201409
10000,40,10,2,-67233.6,0,0,0,0,0,-37800,0,201409
10000,40,10,2,33616.8,0,0,0,0,0,18900,0,201409
10000,40,10,2,30860.928,0,0,0,0,0,14620,0,201409
10000,40,10,2,-30860.928,0,0,0,0,0,-14620,0,201409
10000,40,10,2,62439.552,0,0,0,0,0,29580,0,201409
10000,40,10,2,-62439.552,0,0,0,0,0,-29580,0,201409
10000,40,10,2,30860.928,0,0,0,0,0,14620,0,201409
10000,40,10,2,36255.492,0,0,0,0,0,20020,0,201409
10000,40,10,2,-36255.492,0,0,0,0,0,-20020,0,201409
10000,40,10,2,58964.976,0,0,0,0,0,32560,0,201409
10000,40,10,2,-58964.976,0,0,0,0,0,-32560,0,201409
10000,40,10,2,36255.492,0,0,0,0,0,20020,0,201409
10000,40,10,2,41036.436,0,0,0,0,0,22660,0,201410
10000,40,10,2,-41036.436,0,0,0,0,0,-22660,0,201410
10000,40,10,2,41036.436,0,0,0,0,0,22660,0,201410
10000,40,10,2,-41036.436,0,0,0,0,0,-22660,0,201410
10000,40,10,2,41036.436,0,0,0,0,0,22660,0,201410
10000,40,10,2,-41036.436,0,0,0,0,0,-22660,0,201410
10000,40,10,2,41036.436,0,0,0,0,0,22660,0,201410
10000,40,10,2,45463.264,0,0,0,0,0,-12760,0,201409
10000,40,10,2,-45463.264,0,0,0,0,0,12760,0,201409
10000,40,10,2,0,0,0,0,0,0,-26400,0,201409
10000,40,10,2,178703.028,0,0,0,0,0,870,0,201410
10000,40,10,2,31151.596,0,0,0,0,0,18960,0,201411
10000,40,10,2,-31151.596,0,0,0,0,0,-18960,0,201411
10000,40,10,2,31151.596,0,0,0,0,0,18960,0,201411
10000,40,10,2,-31151.596,0,0,0,0,0,-18960,0,201411
10000,40,10,2,31151.596,0,0,0,0,0,18960,0,201411
10000,40,10,2,-31151.596,0,0,0,0,0,-18960,0,201411
10000,40,10,2,31151.596,0,0,0,0,0,18960,0,201411
10000,40,10,2,18676,0,0,0,0,0,10500,0,201411
10000,40,10,2,-18676,0,0,0,0,0,-10500,0,201411
10000,40,10,2,18676,0,0,0,0,0,10500,0,201411
10000,40,10,2,-18676,0,0,0,0,0,-10500,0,201411
10000,40,10,2,18676,0,0,0,0,0,10500,0,201411
10000,40,10,2,-18676,0,0,0,0,0,-10500,0,201411
10000,40,10,2,18676,0,0,0,0,0,10500,0,201411
10000,40,10,2,33068.196,0,0,0,0,0,18260,0,201411
10000,40,10,2,-33068.196,0,0,0,0,0,-18260,0,201411
10000,40,10,2,33068.196,0,0,0,0,0,18260,0,201411
10000,40,10,2,-33068.196,0,0,0,0,0,-18260,0,201411
10000,40,10,2,33068.196,0,0,0,0,0,18260,0,201411
10000,40,10,2,-33068.196,0,0,0,0,0,-18260,0,201411
10000,40,10,2,33068.196,0,0,0,0,0,18260,0,201411
10000,40,10,2,0,0,0,0,0,0,63510,0,201411
10000,40,10,2,0,0,0,0,0,0,-870,0,201411
10000,40,10,2,0,0,0,0,0,0,870,0,201411
10000,40,10,2,0,0,0,0,0,0,-870,0,201411
10000,40,10,2,0,0,0,0,0,0,-150000,0,201411
10000,40,10,2,0,0,0,0,0,0,150000,0,201411
10000,40,10,2,0,0,0,0,0,0,-76800,0,201411
10000,40,10,2,0,0,0,0,0,0,76800,0,201411
10000,40,10,2,0,0,0,0,0,0,-50400,0,201411
10000,40,10,2,0,0,0,0,0,0,-40460,0,201411
10000,40,10,2,0,0,0,0,0,0,40460,0,201411
10000,40,10,1,0,0,0,0,0,1003.03,19950,0,201403
10000,40,10,1,0,0,0,0,0,-1003.03,-19950,0,201403
10000,40,10,1,0,0,0,0,0,1003.03,19950,0,201403
10006,20,49,1,16800,0,0,0,0,3152.4,21600,0,201403
10006,20,49,1,-16800,0,0,0,0,-3152.4,-21600,0,201403
10006,20,49,1,16800,0,0,0,0,3152.4,21600,0,201403
10000,40,10,1,48024,0,0,0,0,-1003.03,31500,0,201405
10000,40,10,1,-48024,0,0,0,0,1003.03,-31500,0,201405
10000,40,10,1,48024,0,0,0,0,-1003.03,31500,0,201405
10000,40,10,1,0,0,0,0,0,-5674.87,-21600,0,201406
10000,40,10,1,0,0,0,0,0,-5582.97,-14960,0,201406
10031,10,15,1,0,0,0,0,0,3828.43,19880,0,201406
10006,20,49,1,84000,0,0,0,0,3152.4,50400,0,201407
10006,20,49,1,-84000,0,0,0,0,-3152.4,-50400,0,201407
10000,40,10,1,0,0,0,0,0,5674.87,-51600,0,201408
10000,40,10,1,0,0,0,0,0,5582.97,-25500,0,201408
10000,40,10,1,0,0,0,0,0,5674.87,-51600,0,201409
10000,40,10,1,0,0,0,0,0,-5674.87,51600,0,201409
10000,40,10,1,0,0,0,0,0,5582.97,-25500,0,201409
10000,40,10,1,0,0,0,0,0,-5582.97,25500,0,201409
10031,10,15,1,0,0,0,0,0,1936.85,12600,0,201409
10001,20,4,1,65340,0,0,0,0,3154.85,39600,0,201410
10001,20,4,1,-65340,0,0,0,0,-3154.85,-39600,0,201410
10001,20,4,1,65340,0,0,0,0,3154.85,39600,0,201410
10001,20,4,1,-65340,0,0,0,0,-3154.85,-39600,0,201410
10001,20,4,1,65340,0,0,0,0,3154.85,39600,0,201410
10001,20,4,1,-65340,0,0,0,0,-3154.85,-39600,0,201410
10001,20,4,1,65340,0,0,0,0,3154.85,39600,0,201410
10139,20,49,1,31680,0,0,0,0,-21697615.67,22080,0,201410
10139,20,49,1,-31680,0,0,0,0,21697615.67,-22080,0,201410
10139,20,49,1,31680,0,0,0,0,-21697615.67,22080,0,201410
10139,20,49,1,-31680,0,0,0,0,21697615.67,-22080,0,201410
10139,20,49,1,31680,0,0,0,0,-21697615.67,22080,0,201410
10139,20,49,1,-31680,0,0,0,0,21697615.67,-22080,0,201410
10139,20,49,1,31680,0,0,0,0,-21697615.67,22080,0,201410
10001,20,4,1,29700,0,0,0,0,-3154.85,-140400,0,201411
10001,20,4,1,-29700,0,0,0,0,3154.85,140400,0,201411
10001,20,4,1,29700,0,0,0,0,-3154.85,-67200,0,201411
10001,20,4,1,-29700,0,0,0,0,3154.85,67200,0,201411
10001,20,4,1,29700,0,0,0,0,-3154.85,-39600,0,201411
10139,20,49,1,36234,0,0,0,0,21697615.67,-22080,0,201411
10139,20,49,1,-36234,0,0,0,0,-21697615.67,22080,0,201411
10139,20,49,1,36234,0,0,0,0,21697615.67,-22080,0,201411
10139,20,49,1,-36234,0,0,0,0,-21697615.67,22080,0,201411
10139,20,49,1,36234,0,0,0,0,21697615.67,-22080,0,201411
10000,40,10,2,0,0,0,0,0,1003.03,19950,0,201403
10000,40,10,2,0,0,0,0,0,-1003.03,-19950,0,201403
10000,40,10,2,0,0,0,0,0,1003.03,19950,0,201403
10006,20,49,2,19600,0,0,0,0,3152.4,21600,0,201403
10006,20,49,2,-19600,0,0,0,0,-3152.4,-21600,0,201403
10006,20,49,2,19600,0,0,0,0,3152.4,21600,0,201403
10031,10,15,2,0,0,0,0,0,3828.43,19880,0,201406
10000,40,10,2,0,0,0,0,0,5674.87,-51600,0,201408
10001,20,4,2,76230,0,0,0,0,3154.85,39600,0,201410
10001,20,4,2,-76230,0,0,0,0,-3154.85,-39600,0,201410
10001,20,4,2,76230,0,0,0,0,3154.85,39600,0,201410
10001,20,4,2,-76230,0,0,0,0,-3154.85,-39600,0,201410
10000,40,10,2,0,0,0,0,0,5674.87,-51600,0,201409
10000,40,10,2,0,0,0,0,0,-5674.87,51600,0,201409
10000,40,10,2,0,0,0,0,0,5582.97,-25500,0,201409
10000,40,10,2,0,0,0,0,0,-5582.97,25500,0,201409
10139,20,49,2,36960,0,0,0,0,-21697615.67,22080,0,201410
10139,20,49,2,-36960,0,0,0,0,21697615.67,-22080,0,201410
10139,20,49,2,36960,0,0,0,0,-21697615.67,22080,0,201410
10139,20,49,2,-36960,0,0,0,0,21697615.67,-22080,0,201410
10139,20,49,2,36960,0,0,0,0,-21697615.67,22080,0,201410
10139,20,49,2,-36960,0,0,0,0,21697615.67,-22080,0,201410
10139,20,49,2,36960,0,0,0,0,-21697615.67,22080,0,201410
10001,20,4,2,34650,0,0,0,0,-3154.85,-140400,0,201411
10001,20,4,2,-34650,0,0,0,0,3154.85,140400,0,201411
10001,20,4,2,34650,0,0,0,0,-3154.85,-67200,0,201411
10001,20,4,2,-34650,0,0,0,0,3154.85,67200,0,201411
10001,20,4,2,34650,0,0,0,0,-3154.85,-39600,0,201411
10139,20,49,2,42273,0,0,0,0,21697615.67,-22080,0,201411
10139,20,49,2,-42273,0,0,0,0,-21697615.67,22080,0,201411
10139,20,49,2,42273,0,0,0,0,21697615.67,-22080,0,201411
10139,20,49,2,-42273,0,0,0,0,-21697615.67,22080,0,201411
10139,20,49,2,42273,0,0,0,0,21697615.67,-22080,0,201411
10031,10,15,1,316800,0,151959.74,0,0,8860.1,73290,0,201403
10031,10,15,1,105600,0,50978.51,0,0,951.14,6160,0,201404
10031,10,15,1,208800,0,114483.2,0,0,979.1,14560,0,201406
10031,10,15,1,0,0,2135,0,0,5562.74,15330,0,201408
10031,10,15,1,98556,417.43,57214.42,0,0,417.43,417.43,0,201409
10031,10,15,1,0,0,2135,0,0,5562.74,15330,0,201409
10031,10,15,1,0,0,-2135,0,0,-5562.74,-15330,0,201409
10031,10,15,1,1142556,41975.47,662988.25,0,0,52765.81,160345.47,0,201411
10031,10,15,1,-1142556,-41975.47,-662988.25,0,0,-52765.81,-160345.47,0,201411
10031,10,15,1,304956,41975.47,226469.3,0,0,41975.47,54575.47,0,201411
10031,10,15,1,-304956,-41975.47,-226469.3,0,0,-41975.47,-54575.47,0,201411
10031,10,15,1,206400,41558.04,169254.88,0,0,41558.04,54158.04,0,201411
10031,10,15,1,0,0,2975,0,0,16809.84,54410,0,201411
10031,10,15,1,0,0,-2975,0,0,-16809.84,-54410,0,201411
10031,10,15,1,0,0,840,0,0,7418.67,19200,0,201411
10031,10,15,1,0,0,-840,0,0,-7418.67,-19200,0,201411
10031,10,15,1,0,0,840,0,0,5481.82,6600,0,201411
10031,10,15,2,369600,0,151959.74,0,0,8860.1,73290,0,201403
10031,10,15,2,123200,0,50978.51,0,0,951.14,6160,0,201404
10031,10,15,2,114982,417.43,57214.42,0,0,417.43,417.43,0,201409
10031,10,15,2,1332982,41975.47,662988.25,0,0,52765.81,160345.47,0,201411
10031,10,15,2,-1332982,-41975.47,-662988.25,0,0,-52765.81,-160345.47,0,201411
10031,10,15,2,355782,41975.47,226469.3,0,0,41975.47,54575.47,0,201411
10031,10,15,2,-355782,-41975.47,-226469.3,0,0,-41975.47,-54575.47,0,201411
10031,10,15,2,240800,41558.04,169254.88,0,0,41558.04,54158.04,0,201411
10031,10,15,2,0,0,2975,0,0,16809.84,54410,0,201411
10031,10,15,2,0,0,-2975,0,0,-16809.84,-54410,0,201411
10031,10,15,2,0,0,840,0,0,7418.67,19200,0,201411
10031,10,15,2,0,0,-840,0,0,-7418.67,-19200,0,201411
10031,10,15,2,0,0,840,0,0,5481.82,6600,0,201411
10013,40,10,1,12689.316,0,0,0,0,8742.34,0,0,201401
10013,40,10,1,-12689.316,0,0,0,0,-8742.34,0,0,201401
10013,40,10,1,12689.316,0,0,0,0,8742.34,0,0,201401
10040,40,10,1,52860.192,0,0,0,0,240.73,0,0,201411
10040,40,10,1,-52860.192,0,0,0,0,-240.73,0,0,201411
10040,40,10,1,27774,0,0,0,0,240.73,0,0,201411
10040,40,10,1,-27774,0,0,0,0,-240.73,0,0,201411
10040,40,10,1,18516,0,0,0,0,240.73,0,0,201411
10040,40,10,1,552000,0,0,0,0,12346.84,0,0,201411
10040,40,10,1,-552000,0,0,0,0,-12346.84,0,0,201411
10040,40,10,1,552000,0,0,0,0,12346.84,0,0,201411
10040,40,10,1,-552000,0,0,0,0,-12346.84,0,0,201411
10040,40,10,1,552000,0,0,0,0,12346.84,0,0,201411
10029,50,145,1,12198,0,0,0,0,34,0,0,201411
10029,50,145,1,-12198,0,0,0,0,-34,0,0,201411
10029,50,145,1,12198,0,0,0,0,34,0,0,201411
10029,50,145,1,-12198,0,0,0,0,-34,0,0,201411
10029,50,145,1,12198,0,0,0,0,34,0,0,201411
10013,40,10,2,14804.202,0,0,0,0,8742.34,0,0,201401
10013,40,10,2,-14804.202,0,0,0,0,-8742.34,0,0,201401
